order_id,date,region,salesperson,product,category,units,unit_price_nok,total_nok,channel,customer_segment
ORD-10983,2026-09-02,Bergen,Markus Vik,Docking Station,Hardware,4,1890,7560,Partner,SMB
ORD-10984,2026-09-02,Bergen,Sofie Dahl,USB-C Hub,Accessories,2,449,898,Phone,SMB
ORD-10985,2026-09-02,Bergen,Sofie Dahl,"Monitor 27"" 4K",Hardware,4,4990,19960,Partner,SMB
ORD-10986,2026-09-02,Bergen,Sofie Dahl,"Monitor 27"" 4K",Hardware,2,4990,9980,Phone,SMB
ORD-10987,2026-09-02,Bergen,Markus Vik,Laptop Air 13,Hardware,13,12490,162370,Direct,Public Sector
ORD-10988,2026-09-02,Bergen,Sofie Dahl,"Monitor 27"" 4K",Hardware,4,4990,19960,Direct,SMB
ORD-10989,2026-09-02,Bergen,Sofie Dahl,Cloud Backup 1TB,Services,29,990,28710,Partner,Enterprise
ORD-10990,2026-09-02,Bergen,Markus Vik,"Monitor 27"" 4K",Hardware,1,4990,4990,Direct,SMB
ORD-10991,2026-09-02,Bergen,Markus Vik,Onboarding Package,Services,39,7500,292500,Partner,Enterprise
ORD-10992,2026-09-02,Trondheim,Henrik Moen,Laptop Pro 14,Hardware,12,18990,227880,Direct,Enterprise
ORD-10993,2026-09-02,Trondheim,Henrik Moen,"Monitor 27"" 4K",Hardware,9,4990,44910,Web,Public Sector
ORD-10994,2026-09-02,Trondheim,Henrik Moen,Docking Station,Hardware,39,1890,73710,Partner,Enterprise
ORD-10995,2026-09-02,Trondheim,Henrik Moen,Mechanical Keyboard,Accessories,35,990,34650,Direct,Enterprise
ORD-10996,2026-09-02,Trondheim,Nora Lien,Cloud Backup 1TB,Services,3,990,2970,Partner,SMB
ORD-10997,2026-09-02,Trondheim,Henrik Moen,Laptop Pro 14,Hardware,13,18990,246870,Partner,Public Sector
ORD-10998,2026-09-02,Trondheim,Henrik Moen,Managed Support (month),Services,8,2490,19920,Partner,Enterprise
ORD-10999,2026-09-02,Trondheim,Henrik Moen,Wireless Headset,Accessories,37,1290,47730,Web,Enterprise
ORD-11000,2026-09-02,Stavanger,Oda Strand,Cloud Backup 1TB,Services,1,990,990,Web,Consumer
ORD-11001,2026-09-02,Stavanger,Oda Strand,Cloud Backup 1TB,Services,14,990,13860,Phone,Public Sector
ORD-11002,2026-09-02,Stavanger,Lars Eide,Onboarding Package,Services,2,7500,15000,Web,SMB
ORD-11003,2026-09-02,Stavanger,Lars Eide,Laptop Air 13,Hardware,2,12490,24980,Direct,Consumer
ORD-11004,2026-09-02,Stavanger,Lars Eide,USB-C Hub,Accessories,4,449,1796,Phone,SMB
ORD-11005,2026-09-02,Stavanger,Oda Strand,Cloud Backup 1TB,Services,3,990,2970,Web,SMB
ORD-11006,2026-09-02,Tromsø,Mia Foss,"Monitor 27"" 4K",Hardware,24,4990,119760,Direct,Enterprise
ORD-11007,2026-09-02,Tromsø,Mia Foss,USB-C Hub,Accessories,9,449,4041,Partner,Public Sector
ORD-11008,2026-09-03,Oslo,Ingrid Bakke,Wireless Headset,Accessories,3,1290,3870,Web,SMB
ORD-11009,2026-09-03,Oslo,Ingrid Bakke,Security Suite License,Software,4,1548,6192,Partner,Consumer
ORD-11010,2026-09-03,Oslo,Jonas Berg,Wireless Headset,Accessories,1,1290,1290,Partner,SMB
ORD-11011,2026-09-03,Oslo,Emma Solheim,Cloud Backup 1TB,Services,2,990,1980,Phone,Consumer
ORD-11012,2026-09-03,Oslo,Emma Solheim,Mechanical Keyboard,Accessories,7,990,6930,Web,Public Sector
ORD-11013,2026-09-03,Oslo,Emma Solheim,Laptop Pro 14,Hardware,1,18990,18990,Direct,Consumer
ORD-11014,2026-09-03,Oslo,Ingrid Bakke,Onboarding Package,Services,3,7500,22500,Partner,SMB
ORD-11015,2026-09-03,Oslo,Ingrid Bakke,Laptop Pro 14,Hardware,2,18990,37980,Web,SMB
ORD-11016,2026-09-03,Oslo,Emma Solheim,Laptop Air 13,Hardware,2,12490,24980,Direct,SMB
ORD-11017,2026-09-03,Oslo,Emma Solheim,Managed Support (month),Services,12,2490,29880,Phone,Enterprise
ORD-11018,2026-09-03,Oslo,Jonas Berg,Wireless Headset,Accessories,34,1290,43860,Partner,Enterprise
ORD-11019,2026-09-03,Oslo,Jonas Berg,Onboarding Package,Services,3,7500,22500,Partner,Consumer
ORD-11020,2026-09-03,Oslo,Ingrid Bakke,Laptop Pro 14,Hardware,3,18990,56970,Web,SMB
ORD-11021,2026-09-03,Oslo,Jonas Berg,Wireless Headset,Accessories,1,1290,1290,Direct,SMB
ORD-11022,2026-09-03,Oslo,Ingrid Bakke,Managed Support (month),Services,39,2490,97110,Direct,Enterprise
ORD-11023,2026-09-03,Oslo,Ingrid Bakke,Cloud Backup 1TB,Services,2,990,1980,Web,Public Sector
ORD-11024,2026-09-03,Bergen,Markus Vik,Cloud Backup 1TB,Services,1,990,990,Direct,Consumer
ORD-11025,2026-09-03,Bergen,Markus Vik,Managed Support (month),Services,12,2490,29880,Direct,Public Sector
ORD-11026,2026-09-03,Bergen,Sofie Dahl,"Monitor 27"" 4K",Hardware,11,4990,54890,Web,Public Sector
ORD-11027,2026-09-03,Bergen,Sofie Dahl,Office Suite License,Software,1,1188,1188,Phone,SMB
ORD-11028,2026-09-03,Bergen,Markus Vik,USB-C Hub,Accessories,4,449,1796,Web,Consumer
ORD-11029,2026-09-03,Bergen,Sofie Dahl,Mechanical Keyboard,Accessories,2,990,1980,Web,Public Sector
ORD-11030,2026-09-03,Bergen,Sofie Dahl,Security Suite License,Software,3,1548,4644,Web,Consumer
ORD-11031,2026-09-03,Bergen,Sofie Dahl,Wireless Headset,Accessories,10,1290,12900,Web,Public Sector
ORD-11032,2026-09-03,Bergen,Sofie Dahl,Managed Support (month),Services,4,2490,9960,Web,SMB
ORD-11033,2026-09-03,Bergen,Sofie Dahl,Office Suite License,Software,4,1188,4752,Phone,SMB
ORD-11034,2026-09-03,Bergen,Markus Vik,Laptop Pro 14,Hardware,2,18990,37980,Direct,SMB
ORD-11035,2026-09-03,Trondheim,Nora Lien,Office Suite License,Software,6,1188,7128,Web,Enterprise
ORD-11036,2026-09-03,Trondheim,Nora Lien,Laptop Pro 14,Hardware,1,18990,18990,Direct,SMB
ORD-11037,2026-09-03,Trondheim,Henrik Moen,Docking Station,Hardware,4,1890,7560,Phone,Consumer
ORD-11038,2026-09-03,Stavanger,Oda Strand,Laptop Air 13,Hardware,2,12490,24980,Direct,SMB
ORD-11039,2026-09-03,Stavanger,Oda Strand,Office Suite License,Software,1,1188,1188,Phone,Consumer
ORD-11040,2026-09-03,Stavanger,Oda Strand,Laptop Pro 14,Hardware,1,18990,18990,Partner,SMB
ORD-11041,2026-09-03,Stavanger,Oda Strand,Office Suite License,Software,15,1188,17820,Web,Public Sector
ORD-11042,2026-09-03,Stavanger,Oda Strand,Office Suite License,Software,9,1188,10692,Phone,Enterprise
ORD-11043,2026-09-03,Stavanger,Lars Eide,Mechanical Keyboard,Accessories,4,990,3960,Partner,Consumer
ORD-11044,2026-09-03,Stavanger,Oda Strand,Managed Support (month),Services,25,2490,62250,Phone,Enterprise
ORD-11045,2026-09-03,Tromsø,Mia Foss,Laptop Air 13,Hardware,2,12490,24980,Direct,SMB
ORD-11046,2026-09-03,Tromsø,Mia Foss,Onboarding Package,Services,2,7500,15000,Direct,SMB
ORD-11047,2026-09-03,Tromsø,Mia Foss,Cloud Backup 1TB,Services,4,990,3960,Phone,SMB
ORD-11048,2026-09-04,Oslo,Ingrid Bakke,Laptop Pro 14,Hardware,1,18990,18990,Partner,SMB
ORD-11049,2026-09-04,Oslo,Jonas Berg,Onboarding Package,Services,4,7500,30000,Phone,Consumer
ORD-11050,2026-09-04,Oslo,Ingrid Bakke,"Monitor 27"" 4K",Hardware,20,4990,99800,Phone,Enterprise
ORD-11051,2026-09-04,Oslo,Emma Solheim,Onboarding Package,Services,2,7500,15000,Direct,SMB
ORD-11052,2026-09-04,Oslo,Emma Solheim,Laptop Air 13,Hardware,7,12490,87430,Direct,Public Sector
ORD-11053,2026-09-04,Bergen,Markus Vik,Security Suite License,Software,3,1548,4644,Phone,Consumer
ORD-11054,2026-09-04,Bergen,Sofie Dahl,Managed Support (month),Services,2,2490,4980,Phone,Public Sector
ORD-11055,2026-09-04,Bergen,Markus Vik,"Monitor 27"" 4K",Hardware,9,4990,44910,Phone,Public Sector
ORD-11056,2026-09-04,Bergen,Markus Vik,Managed Support (month),Services,1,2490,2490,Partner,Consumer
ORD-11057,2026-09-04,Bergen,Sofie Dahl,Docking Station,Hardware,3,1890,5670,Direct,SMB
ORD-11058,2026-09-04,Bergen,Markus Vik,Laptop Air 13,Hardware,4,12490,49960,Web,Public Sector
ORD-11059,2026-09-04,Bergen,Sofie Dahl,Security Suite License,Software,2,1548,3096,Direct,SMB
ORD-11060,2026-09-04,Bergen,Sofie Dahl,USB-C Hub,Accessories,3,449,1347,Phone,SMB
ORD-11061,2026-09-04,Bergen,Markus Vik,Mechanical Keyboard,Accessories,2,990,1980,Direct,SMB
ORD-11062,2026-09-04,Trondheim,Henrik Moen,USB-C Hub,Accessories,1,449,449,Direct,Consumer
ORD-11063,2026-09-04,Trondheim,Nora Lien,Laptop Pro 14,Hardware,2,18990,37980,Phone,Consumer
ORD-11064,2026-09-04,Trondheim,Nora Lien,"Monitor 27"" 4K",Hardware,2,4990,9980,Direct,SMB
ORD-11065,2026-09-04,Trondheim,Henrik Moen,Managed Support (month),Services,3,2490,7470,Phone,SMB
ORD-11066,2026-09-04,Trondheim,Nora Lien,"Monitor 27"" 4K",Hardware,1,4990,4990,Partner,SMB
ORD-11067,2026-09-04,Trondheim,Henrik Moen,Laptop Air 13,Hardware,4,12490,49960,Direct,Consumer
ORD-11068,2026-09-04,Stavanger,Lars Eide,Cloud Backup 1TB,Services,2,990,1980,Phone,Consumer
ORD-11069,2026-09-04,Stavanger,Oda Strand,USB-C Hub,Accessories,4,449,1796,Phone,Consumer
ORD-11070,2026-09-04,Stavanger,Lars Eide,Office Suite License,Software,4,1188,4752,Phone,SMB
ORD-11071,2026-09-04,Stavanger,Oda Strand,Mechanical Keyboard,Accessories,2,990,1980,Phone,SMB
ORD-11072,2026-09-04,Stavanger,Oda Strand,USB-C Hub,Accessories,1,449,449,Direct,Consumer
ORD-11073,2026-09-04,Tromsø,Mia Foss,USB-C Hub,Accessories,11,449,4939,Direct,Enterprise
ORD-11074,2026-09-04,Tromsø,Mia Foss,Docking Station,Hardware,1,1890,1890,Direct,SMB
ORD-11075,2026-09-04,Tromsø,Mia Foss,"Monitor 27"" 4K",Hardware,2,4990,9980,Web,SMB
ORD-11076,2026-09-05,Oslo,Ingrid Bakke,Onboarding Package,Services,34,7500,255000,Direct,Enterprise
ORD-11077,2026-09-05,Oslo,Ingrid Bakke,Onboarding Package,Services,3,7500,22500,Direct,Consumer
ORD-11078,2026-09-05,Oslo,Emma Solheim,Managed Support (month),Services,1,2490,2490,Direct,SMB
ORD-11079,2026-09-05,Oslo,Emma Solheim,Mechanical Keyboard,Accessories,32,990,31680,Partner,Enterprise
ORD-11080,2026-09-05,Oslo,Emma Solheim,Cloud Backup 1TB,Services,1,990,990,Partner,Consumer
ORD-11081,2026-09-05,Bergen,Markus Vik,Security Suite License,Software,3,1548,4644,Web,Consumer
ORD-11082,2026-09-05,Bergen,Markus Vik,USB-C Hub,Accessories,1,449,449,Partner,SMB
ORD-11083,2026-09-05,Trondheim,Henrik Moen,Security Suite License,Software,4,1548,6192,Partner,Public Sector
ORD-11084,2026-09-05,Stavanger,Oda Strand,Security Suite License,Software,4,1548,6192,Phone,SMB
ORD-11085,2026-09-05,Stavanger,Oda Strand,Mechanical Keyboard,Accessories,3,990,2970,Direct,SMB
ORD-11086,2026-09-06,Oslo,Jonas Berg,Office Suite License,Software,35,1188,41580,Partner,Enterprise
ORD-11087,2026-09-06,Oslo,Jonas Berg,Cloud Backup 1TB,Services,5,990,4950,Direct,Public Sector
ORD-11088,2026-09-06,Bergen,Markus Vik,Wireless Headset,Accessories,1,1290,1290,Web,Consumer
ORD-11089,2026-09-06,Trondheim,Henrik Moen,Wireless Headset,Accessories,2,1290,2580,Direct,SMB
ORD-11090,2026-09-06,Stavanger,Oda Strand,Wireless Headset,Accessories,2,1290,2580,Direct,SMB
ORD-11091,2026-09-07,Oslo,Emma Solheim,Laptop Pro 14,Hardware,1,18990,18990,Web,SMB
ORD-11092,2026-09-07,Oslo,Ingrid Bakke,Security Suite License,Software,3,1548,4644,Partner,SMB
ORD-11093,2026-09-07,Oslo,Jonas Berg,Cloud Backup 1TB,Services,34,990,33660,Partner,Enterprise
ORD-11094,2026-09-07,Oslo,Emma Solheim,"Monitor 27"" 4K",Hardware,3,4990,14970,Phone,Consumer
ORD-11095,2026-09-07,Oslo,Jonas Berg,Docking Station,Hardware,8,1890,15120,Phone,Enterprise
ORD-11096,2026-09-07,Oslo,Jonas Berg,Wireless Headset,Accessories,15,1290,19350,Partner,Enterprise
ORD-11097,2026-09-07,Oslo,Ingrid Bakke,"Monitor 27"" 4K",Hardware,4,4990,19960,Phone,Public Sector
ORD-11098,2026-09-07,Oslo,Ingrid Bakke,Laptop Pro 14,Hardware,21,18990,398790,Partner,Enterprise
ORD-11099,2026-09-07,Oslo,Ingrid Bakke,Docking Station,Hardware,3,1890,5670,Partner,SMB
ORD-11100,2026-09-07,Bergen,Markus Vik,Mechanical Keyboard,Accessories,2,990,1980,Partner,SMB
ORD-11101,2026-09-07,Bergen,Markus Vik,Laptop Pro 14,Hardware,4,18990,75960,Phone,SMB
ORD-11102,2026-09-07,Bergen,Sofie Dahl,Mechanical Keyboard,Accessories,3,990,2970,Partner,SMB
ORD-11103,2026-09-07,Bergen,Sofie Dahl,Wireless Headset,Accessories,2,1290,2580,Direct,Consumer
ORD-11104,2026-09-07,Bergen,Sofie Dahl,Onboarding Package,Services,4,7500,30000,Web,SMB
ORD-11105,2026-09-07,Bergen,Markus Vik,Managed Support (month),Services,6,2490,14940,Direct,Enterprise
ORD-11106,2026-09-07,Bergen,Markus Vik,Office Suite License,Software,3,1188,3564,Web,SMB
ORD-11107,2026-09-07,Bergen,Markus Vik,Cloud Backup 1TB,Services,3,990,2970,Phone,Consumer
ORD-11108,2026-09-07,Bergen,Markus Vik,Laptop Air 13,Hardware,10,12490,124900,Direct,Enterprise
ORD-11109,2026-09-07,Bergen,Markus Vik,Office Suite License,Software,1,1188,1188,Partner,SMB
ORD-11110,2026-09-07,Trondheim,Nora Lien,Mechanical Keyboard,Accessories,1,990,990,Partner,SMB
ORD-11111,2026-09-07,Trondheim,Nora Lien,Mechanical Keyboard,Accessories,4,990,3960,Web,SMB
ORD-11112,2026-09-07,Trondheim,Henrik Moen,Onboarding Package,Services,4,7500,30000,Direct,Consumer
ORD-11113,2026-09-07,Stavanger,Lars Eide,"Monitor 27"" 4K",Hardware,4,4990,19960,Direct,Consumer
ORD-11114,2026-09-07,Stavanger,Oda Strand,Cloud Backup 1TB,Services,3,990,2970,Direct,SMB
ORD-11115,2026-09-07,Stavanger,Lars Eide,Laptop Air 13,Hardware,4,12490,49960,Web,Consumer
ORD-11116,2026-09-07,Stavanger,Oda Strand,USB-C Hub,Accessories,8,449,3592,Phone,Public Sector
ORD-11117,2026-09-07,Stavanger,Lars Eide,Onboarding Package,Services,17,7500,127500,Phone,Enterprise
ORD-11118,2026-09-07,Stavanger,Lars Eide,Wireless Headset,Accessories,24,1290,30960,Partner,Enterprise
ORD-11119,2026-09-07,Stavanger,Lars Eide,Security Suite License,Software,2,1548,3096,Web,Public Sector
ORD-11120,2026-09-07,Tromsø,Mia Foss,Laptop Air 13,Hardware,8,12490,99920,Phone,Public Sector
ORD-11121,2026-09-07,Tromsø,Mia Foss,Onboarding Package,Services,3,7500,22500,Partner,Public Sector
ORD-11122,2026-09-07,Tromsø,Mia Foss,Laptop Air 13,Hardware,35,12490,437150,Direct,Enterprise
ORD-11123,2026-09-08,Oslo,Jonas Berg,Managed Support (month),Services,7,2490,17430,Web,Public Sector
ORD-11124,2026-09-08,Oslo,Jonas Berg,"Monitor 27"" 4K",Hardware,25,4990,124750,Direct,Enterprise
ORD-11125,2026-09-08,Oslo,Emma Solheim,"Monitor 27"" 4K",Hardware,1,4990,4990,Partner,SMB
ORD-11126,2026-09-08,Oslo,Jonas Berg,USB-C Hub,Accessories,2,449,898,Partner,Public Sector
ORD-11127,2026-09-08,Oslo,Jonas Berg,Security Suite License,Software,10,1548,15480,Phone,Public Sector
ORD-11128,2026-09-08,Oslo,Emma Solheim,"Monitor 27"" 4K",Hardware,2,4990,9980,Partner,Consumer
ORD-11129,2026-09-08,Oslo,Jonas Berg,Managed Support (month),Services,3,2490,7470,Partner,Consumer
ORD-11130,2026-09-08,Oslo,Ingrid Bakke,Security Suite License,Software,1,1548,1548,Phone,Consumer
ORD-11131,2026-09-08,Oslo,Emma Solheim,Wireless Headset,Accessories,4,1290,5160,Direct,SMB
ORD-11132,2026-09-08,Oslo,Jonas Berg,"Monitor 27"" 4K",Hardware,2,4990,9980,Phone,SMB
ORD-11133,2026-09-08,Oslo,Ingrid Bakke,Security Suite License,Software,1,1548,1548,Direct,Consumer
ORD-11134,2026-09-08,Oslo,Jonas Berg,Laptop Air 13,Hardware,2,12490,24980,Web,SMB
ORD-11135,2026-09-08,Oslo,Jonas Berg,Mechanical Keyboard,Accessories,3,990,2970,Phone,SMB
ORD-11136,2026-09-08,Oslo,Jonas Berg,Cloud Backup 1TB,Services,2,990,1980,Partner,Consumer
ORD-11137,2026-09-08,Oslo,Ingrid Bakke,Onboarding Package,Services,2,7500,15000,Phone,SMB
ORD-11138,2026-09-08,Oslo,Jonas Berg,"Monitor 27"" 4K",Hardware,1,4990,4990,Direct,SMB
ORD-11139,2026-09-08,Bergen,Markus Vik,Laptop Pro 14,Hardware,4,18990,75960,Web,Consumer
ORD-11140,2026-09-08,Bergen,Markus Vik,Laptop Air 13,Hardware,1,12490,12490,Direct,SMB
ORD-11141,2026-09-08,Bergen,Markus Vik,Wireless Headset,Accessories,3,1290,3870,Web,SMB
ORD-11142,2026-09-08,Bergen,Markus Vik,Laptop Air 13,Hardware,2,12490,24980,Phone,Consumer
ORD-11143,2026-09-08,Bergen,Markus Vik,Managed Support (month),Services,1,2490,2490,Phone,SMB
ORD-11144,2026-09-08,Bergen,Sofie Dahl,Cloud Backup 1TB,Services,2,990,1980,Web,SMB
ORD-11145,2026-09-08,Trondheim,Henrik Moen,Cloud Backup 1TB,Services,23,990,22770,Phone,Enterprise
ORD-11146,2026-09-08,Trondheim,Henrik Moen,Onboarding Package,Services,2,7500,15000,Direct,SMB
ORD-11147,2026-09-08,Trondheim,Nora Lien,Onboarding Package,Services,11,7500,82500,Phone,Enterprise
ORD-11148,2026-09-08,Stavanger,Lars Eide,Docking Station,Hardware,12,1890,22680,Partner,Enterprise
ORD-11149,2026-09-08,Stavanger,Oda Strand,Office Suite License,Software,2,1188,2376,Direct,SMB
ORD-11150,2026-09-08,Stavanger,Lars Eide,Onboarding Package,Services,1,7500,7500,Web,SMB
ORD-11151,2026-09-08,Stavanger,Lars Eide,Office Suite License,Software,3,1188,3564,Direct,SMB
ORD-11152,2026-09-08,Stavanger,Lars Eide,Managed Support (month),Services,4,2490,9960,Phone,Consumer
ORD-11153,2026-09-08,Stavanger,Lars Eide,Wireless Headset,Accessories,4,1290,5160,Phone,Consumer
ORD-11154,2026-09-08,Stavanger,Oda Strand,Office Suite License,Software,3,1188,3564,Phone,Consumer
ORD-11155,2026-09-08,Stavanger,Oda Strand,Managed Support (month),Services,30,2490,74700,Direct,Enterprise
ORD-11156,2026-09-09,Oslo,Ingrid Bakke,Managed Support (month),Services,15,2490,37350,Web,Enterprise
ORD-11157,2026-09-09,Oslo,Jonas Berg,Docking Station,Hardware,4,1890,7560,Web,SMB
ORD-11158,2026-09-09,Oslo,Ingrid Bakke,USB-C Hub,Accessories,3,449,1347,Direct,SMB
ORD-11159,2026-09-09,Oslo,Jonas Berg,Office Suite License,Software,9,1188,10692,Partner,Public Sector
ORD-11160,2026-09-09,Oslo,Ingrid Bakke,Onboarding Package,Services,13,7500,97500,Web,Enterprise
ORD-11161,2026-09-09,Bergen,Markus Vik,Onboarding Package,Services,1,7500,7500,Direct,SMB
ORD-11162,2026-09-09,Bergen,Markus Vik,"Monitor 27"" 4K",Hardware,3,4990,14970,Phone,SMB
ORD-11163,2026-09-09,Bergen,Sofie Dahl,Cloud Backup 1TB,Services,4,990,3960,Direct,Consumer
ORD-11164,2026-09-09,Bergen,Markus Vik,Wireless Headset,Accessories,10,1290,12900,Partner,Public Sector
ORD-11165,2026-09-09,Bergen,Sofie Dahl,Security Suite License,Software,32,1548,49536,Web,Enterprise
ORD-11166,2026-09-09,Bergen,Sofie Dahl,Office Suite License,Software,4,1188,4752,Direct,SMB
ORD-11167,2026-09-09,Bergen,Sofie Dahl,Laptop Pro 14,Hardware,3,18990,56970,Phone,SMB
ORD-11168,2026-09-09,Trondheim,Nora Lien,Office Suite License,Software,4,1188,4752,Direct,Consumer
ORD-11169,2026-09-09,Trondheim,Nora Lien,Security Suite License,Software,1,1548,1548,Direct,Consumer
ORD-11170,2026-09-09,Trondheim,Nora Lien,Office Suite License,Software,27,1188,32076,Partner,Enterprise
ORD-11171,2026-09-09,Trondheim,Nora Lien,Laptop Pro 14,Hardware,1,18990,18990,Phone,SMB
ORD-11172,2026-09-09,Trondheim,Nora Lien,Mechanical Keyboard,Accessories,1,990,990,Partner,Consumer
ORD-11173,2026-09-09,Stavanger,Lars Eide,Laptop Air 13,Hardware,3,12490,37470,Direct,SMB
ORD-11174,2026-09-09,Stavanger,Lars Eide,Laptop Pro 14,Hardware,5,18990,94950,Partner,Public Sector
ORD-11175,2026-09-09,Stavanger,Oda Strand,Onboarding Package,Services,3,7500,22500,Web,SMB
ORD-11176,2026-09-09,Stavanger,Lars Eide,"Monitor 27"" 4K",Hardware,3,4990,14970,Web,SMB
ORD-11177,2026-09-09,Stavanger,Lars Eide,Managed Support (month),Services,4,2490,9960,Partner,Consumer
ORD-11178,2026-09-09,Tromsø,Mia Foss,Mechanical Keyboard,Accessories,4,990,3960,Partner,SMB
ORD-11179,2026-09-09,Tromsø,Mia Foss,Office Suite License,Software,2,1188,2376,Partner,SMB
ORD-11180,2026-09-09,Tromsø,Mia Foss,Security Suite License,Software,3,1548,4644,Phone,Consumer
ORD-11181,2026-09-09,Tromsø,Mia Foss,Mechanical Keyboard,Accessories,2,990,1980,Direct,Consumer
ORD-11182,2026-09-10,Oslo,Emma Solheim,Laptop Air 13,Hardware,2,12490,24980,Partner,Consumer
ORD-11183,2026-09-10,Oslo,Jonas Berg,Laptop Pro 14,Hardware,4,18990,75960,Phone,SMB
ORD-11184,2026-09-10,Oslo,Emma Solheim,Onboarding Package,Services,1,7500,7500,Partner,Consumer
ORD-11185,2026-09-10,Oslo,Jonas Berg,Laptop Air 13,Hardware,32,12490,399680,Phone,Enterprise
ORD-11186,2026-09-10,Oslo,Jonas Berg,Laptop Air 13,Hardware,10,12490,124900,Partner,Public Sector
ORD-11187,2026-09-10,Oslo,Jonas Berg,Managed Support (month),Services,31,2490,77190,Direct,Enterprise
ORD-11188,2026-09-10,Oslo,Jonas Berg,Cloud Backup 1TB,Services,2,990,1980,Phone,Public Sector
ORD-11189,2026-09-10,Oslo,Emma Solheim,Office Suite License,Software,4,1188,4752,Partner,SMB
ORD-11190,2026-09-10,Oslo,Emma Solheim,Security Suite License,Software,4,1548,6192,Web,Consumer
ORD-11191,2026-09-10,Oslo,Emma Solheim,Docking Station,Hardware,2,1890,3780,Phone,SMB
ORD-11192,2026-09-10,Oslo,Ingrid Bakke,Onboarding Package,Services,4,7500,30000,Direct,SMB
ORD-11193,2026-09-10,Oslo,Jonas Berg,Laptop Air 13,Hardware,6,12490,74940,Partner,Public Sector
ORD-11194,2026-09-10,Bergen,Markus Vik,USB-C Hub,Accessories,2,449,898,Phone,SMB
ORD-11195,2026-09-10,Bergen,Markus Vik,Docking Station,Hardware,3,1890,5670,Direct,Consumer
ORD-11196,2026-09-10,Bergen,Sofie Dahl,Security Suite License,Software,4,1548,6192,Web,Consumer
ORD-11197,2026-09-10,Bergen,Markus Vik,"Monitor 27"" 4K",Hardware,1,4990,4990,Partner,SMB
ORD-11198,2026-09-10,Bergen,Sofie Dahl,Managed Support (month),Services,36,2490,89640,Web,Enterprise
ORD-11199,2026-09-10,Bergen,Markus Vik,Laptop Air 13,Hardware,3,12490,37470,Web,SMB
ORD-11200,2026-09-10,Trondheim,Nora Lien,Mechanical Keyboard,Accessories,8,990,7920,Phone,Public Sector
ORD-11201,2026-09-10,Trondheim,Henrik Moen,Laptop Air 13,Hardware,38,12490,474620,Partner,Enterprise
ORD-11202,2026-09-10,Trondheim,Nora Lien,Laptop Air 13,Hardware,1,12490,12490,Partner,SMB
ORD-11203,2026-09-10,Trondheim,Nora Lien,Cloud Backup 1TB,Services,2,990,1980,Direct,Consumer
ORD-11204,2026-09-10,Trondheim,Henrik Moen,"Monitor 27"" 4K",Hardware,2,4990,9980,Partner,SMB
ORD-11205,2026-09-10,Stavanger,Oda Strand,Office Suite License,Software,25,1188,29700,Direct,Enterprise
ORD-11206,2026-09-10,Stavanger,Lars Eide,Managed Support (month),Services,3,2490,7470,Phone,SMB
ORD-11207,2026-09-10,Stavanger,Lars Eide,Office Suite License,Software,2,1188,2376,Web,Public Sector
ORD-11208,2026-09-10,Tromsø,Mia Foss,Onboarding Package,Services,2,7500,15000,Partner,Consumer
ORD-11209,2026-09-10,Tromsø,Mia Foss,Wireless Headset,Accessories,14,1290,18060,Web,Public Sector
ORD-11210,2026-09-10,Tromsø,Mia Foss,Office Suite License,Software,4,1188,4752,Partner,SMB
ORD-11211,2026-09-11,Oslo,Ingrid Bakke,Laptop Pro 14,Hardware,3,18990,56970,Direct,Consumer
ORD-11212,2026-09-11,Oslo,Ingrid Bakke,Wireless Headset,Accessories,4,1290,5160,Direct,Consumer
ORD-11213,2026-09-11,Oslo,Emma Solheim,USB-C Hub,Accessories,3,449,1347,Direct,Consumer
ORD-11214,2026-09-11,Oslo,Ingrid Bakke,"Monitor 27"" 4K",Hardware,31,4990,154690,Partner,Enterprise
ORD-11215,2026-09-11,Oslo,Jonas Berg,Onboarding Package,Services,1,7500,7500,Phone,SMB
ORD-11216,2026-09-11,Oslo,Emma Solheim,Office Suite License,Software,2,1188,2376,Web,Consumer
ORD-11217,2026-09-11,Oslo,Jonas Berg,Docking Station,Hardware,11,1890,20790,Web,Public Sector
ORD-11218,2026-09-11,Oslo,Ingrid Bakke,Managed Support (month),Services,2,2490,4980,Direct,Consumer
ORD-11219,2026-09-11,Bergen,Sofie Dahl,Office Suite License,Software,21,1188,24948,Phone,Enterprise
ORD-11220,2026-09-11,Bergen,Sofie Dahl,Wireless Headset,Accessories,4,1290,5160,Partner,SMB
ORD-11221,2026-09-11,Bergen,Markus Vik,USB-C Hub,Accessories,2,449,898,Web,Consumer
ORD-11222,2026-09-11,Bergen,Markus Vik,Security Suite License,Software,3,1548,4644,Direct,Public Sector
ORD-11223,2026-09-11,Bergen,Markus Vik,Wireless Headset,Accessories,2,1290,2580,Direct,Public Sector
ORD-11224,2026-09-11,Bergen,Sofie Dahl,Cloud Backup 1TB,Services,3,990,2970,Phone,SMB
ORD-11225,2026-09-11,Bergen,Markus Vik,Laptop Pro 14,Hardware,14,18990,265860,Direct,Public Sector
ORD-11226,2026-09-11,Bergen,Sofie Dahl,Laptop Air 13,Hardware,2,12490,24980,Phone,SMB
ORD-11227,2026-09-11,Bergen,Sofie Dahl,Wireless Headset,Accessories,4,1290,5160,Direct,Public Sector
